"11","Prince Edward Island","Income in 2000","   Earnings - % of income","","70.8","","","",
"11","Prince Edward Island","Income in 2000","   Government transfers - % of income","","18.5","","","",
"11","Prince Edward Island","Income in 2000","   Other money - % of income","","10.7","","","",
"11","Prince Edward Island","Language Used Most Often at Work","Total - Population 15 years and over who worked since 2000","44","79980","41165","38815","",
"11","Prince Edward Island","Language Used Most Often at Work","   English","","78475","40495","37980","",
"11","Prince Edward Island","Language Used Most Often at Work","   French","","1110","500","605","",
"11","Prince Edward Island","Language Used Most Often at Work","   Non-official language","","75","55","20","",
"11","Prince Edward Island","Language Used Most Often at Work","   English and French","","290","105","180","",
"11","Prince Edward Island","Language Used Most Often at Work","   English and non-official language","","30","10","25","",
"11","Prince Edward Island","Language Used Most Often at Work","   French and non-official language","","0","0","0","",
"11","Prince Edward Island","Language Used Most Often at Work","   English, French and non-official language","","0","0","0","",
"11","Prince Edward Island","Place of Work Status","Employed labour force 15 years and over","32","63930","33150","30780","",
"11","Prince Edward Island","Place of Work Status","   Worked at home","","5690","3245","2440","",
"11","Prince Edward Island","Place of Work Status","   Worked outside Canada","","185","115","70","",
"11","Prince Edward Island","Place of Work Status","   No fixed workplace address","","6100","4975","1125","",
"11","Prince Edward Island","Place of Work Status","   Worked at usual place","","51960","24810","27150","",
"11","Prince Edward Island","Mode of Transportation to Work","Total -All modes","33","58060","29790","28270","",
"11","Prince Edward Island","Mode of Transportation to Work","   Car, truck, van, as driver","","47530","25215","22310","",
"11","Prince Edward Island","Mode of Transportation to Work","   Car, truck, van, as passenger","","5575","2295","3285","",
"11","Prince Edward Island","Mode of Transportation to Work","   Public transit","","130","85","45","",
"11","Prince Edward Island","Mode of Transportation to Work","   Walked or bicycled","","3965","1745","2220","",
"11","Prince Edward Island","Mode of Transportation to Work","   Other method","","855","445","410","",
"11","Prince Edward Island","Unpaid Work"," Persons reporting hours of unpaid work","34","96985","45255","51730","",
"11","Prince Edward Island","Unpaid Work"," Persons reporting hours of unpaid housework","35","95865","44590","51270","",
"11","Prince Edward Island","Unpaid Work"," Persons reporting hours looking after children, without pay","36","41600","18065","23535","",
"11","Prince Edward Island","Unpaid Work"," Persons reporting hours of unpaid care or assistance to seniors","37","21995","9000","12995","",
"11","Prince Edward Island","Labour Force Indicators"," Participation rate","38","69","74.6","63.8","",
"11","Prince Edward Island","Labour Force Indicators"," Employment rate","39","59.9","64.4","55.7","",
"11","Prince Edward Island","Labour Force Indicators"," Unemployment rate","40","13.2","13.7","12.6","",
"11","Prince Edward Island","Industry","Total - Experienced labour force","41","72930","38095","34835","",
"11","Prince Edward Island","Industry","   Agriculture and other resource-based industries","","9880","7830","2055","",
"11","Prince Edward Island","Industry","   Manufacturing and construction industries","","13020","9475","3545","",
"11","Prince Edward Island","Industry","   Wholesale and retail trade","","9975","5155","4820","",
"11","Prince Edward Island","Industry","   Finance and real estate","","2035","805","1230","",
"11","Prince Edward Island","Industry","   Health and education","","11815","2710","9105","",
"11","Prince Edward Island","Industry","   Business services","","8250","4910","3335","",
"11","Prince Edward Island","Industry","   Other services","","17960","7210","10755","",
"11","Prince Edward Island","Occupation","Total - Experienced labour force","41","72930","38095","34835","",
"11","Prince Edward Island","Occupation","   Management occupations","","6040","3770","2270","",
"11","Prince Edward Island","Occupation","   Business, finance and administration occupations","","11485","2655","8830","",
"11","Prince Edward Island","Occupation","   Natural and applied sciences and related occupations","","3120","2295","830","",
"11","Prince Edward Island","Occupation","   Health occupations","","3800","550","3250","",
"11","Prince Edward Island","Occupation","   Social science, education, government service and religion","","4695","1655","3045","",
"11","Prince Edward Island","Occupation","   Art, culture, recreation and sport","","1600","740","865","",
"11","Prince Edward Island","Occupation","   Sales and service occupations","","16960","5825","11135","",
"11","Prince Edward Island","Occupation","   Trades, transport and equipment operators and related occupations","","10975","10215","765","",
"11","Prince Edward Island","Occupation","   Occupations unique to primary industry","","9585","7785","1795","",
"11","Prince Edward Island","Occupation","   Occupations unique to processing, manufacturing and utilities","","4665","2610","2060","",
"11","Prince Edward Island","Selected Family Characteristics","Total number of families","","38425","","","",
"11","Prince Edward Island","Selected Family Characteristics","   Number of married-couple families","","28490","","","",
"11","Prince Edward Island","Selected Family Characteristics","   Average number of persons in married-couple families","","3.2","","","",
"11","Prince Edward Island","Selected Family Characteristics","   Number of common-law couple families","11","3630","","","",
"11","Prince Edward Island","Selected Family Characteristics","   Average number of persons in common-law-couple families","11","2.8","","","",
"11","Prince Edward Island","Selected Family Characteristics","   Number of lone-parent families","12","6300","","","",
"11","Prince Edward Island","Selected Family Characteristics","   Average number of persons in lone-parent families","12","2.5","","","",
"11","Prince Edward Island","Selected Family Characteristics","   Number of female lone-parent families","12","5245","","","",
"11","Prince Edward Island","Selected Family Characteristics","   Average number of persons in female lone-parent families","12","2.5","","","",
"11","Prince Edward Island","Selected Family Characteristics","   Number of male lone-parent families","12","1055","","","",
"11","Prince Edward Island","Selected Family Characteristics","   Average number of persons in male lone-parent families","12","2.5","","","",
"11","Prince Edward Island","Selected Family Characteristics","Median family income, 2000 ($) - All census families","51","46543","","","",
"11","Prince Edward Island","Selected Family Characteristics","   Median family income, 2000 ($) - Couple families","52","50912","","","",
"11","Prince Edward Island","Selected Family Characteristics","   Median family income, 2000 ($) - Lone-parent families","","27129","","","",
"11","Prince Edward Island","Selected Household Characteristics","Total - All private households","","50795","","","",
"11","Prince Edward Island","Selected Household Characteristics","   Households containing a couple (married or common-law) with children","13","16830","","","",
"11","Prince Edward Island","Selected Household Characteristics","   Households containing a couple (married or common-law) without children","14","14530","","","",
"11","Prince Edward Island","Selected Household Characteristics","   One-person households","","11580","","","",
"11","Prince Edward Island","Selected Household Characteristics","   Other household types","15","7860","","","",
"11","Prince Edward Island","Selected Household Characteristics","Median household income, 2000 ($) - All households","","40512","","","",
"11","Prince Edward Island","Selected Household Characteristics","   Median household income, 2000 ($) - One-person households","","17652","","","",
"11","Prince Edward Island","Selected Household Characteristics","   Median household income, 2000 ($) - Two-or-more-persons households","","48117","","","",
"11","Prince Edward Island","Selected Household Characteristics","Number of rented dwellings","55","13500","","","",
"11","Prince Edward Island","Selected Household Characteristics","   Average gross monthly payments for rented dwellings ($)","","543","","","",
"11","Prince Edward Island","Selected Household Characteristics","Number of owner-occupied dwellings","56","35960","","","",
"11","Prince Edward Island","Selected Household Characteristics","   Average monthly payments for owner-occupied dwellings ($)","","605","","","",
"11","Prince Edward Island","Selected Occupied Private Dwelling Characteristics","Total number of dwellings","16","50795","","","",
"11","Prince Edward Island","Selected Occupied Private Dwelling Characteristics","   Number of owned dwellings","17","37120","","","",
"11","Prince Edward Island","Selected Occupied Private Dwelling Characteristics","   Number of rented dwellings","18","13530","","","",
"11","Prince Edward Island","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed before 1991","","43205","","","",
"11","Prince Edward Island","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed between 1991 and 2001","","7595","","","",
"11","Prince Edward Island","Selected Occupied Private Dwelling Characteristics","   Average value of dwelling ($)","","100657","","","",
"11","Prince Edward Island","Health Status","Self-rated health, 2005","62","57.9","54","61.5","",
"11","Prince Edward Island","Health Status","   Low 95% confidence interval","","55.2","49.8","58","",
"11","Prince Edward Island","Health Status","   High 95% confidence interval","","60.6","58.3","65.1","",
"11","Prince Edward Island","Health Status","Adult obesity, 2005","63","22.5","24.1","21","",
"11","Prince Edward Island","Health Status","   Low 95% confidence interval","","19.9","20.2","17.6","",
"11","Prince Edward Island","Health Status","   High 95% confidence interval","","25.2","27.9","24.5","",
"11","Prince Edward Island","Health Status","Self-rated mental health, 2005","64","75.3","73.6","76.9","",
"11","Prince Edward Island","Health Status","   Low 95% confidence interval","","72.8","69.9","73.8","",
"11","Prince Edward Island","Health Status","   High 95% confidence interval","","77.8","77.3","80.1","",
"11","Prince Edward Island","Determinants of health","Current smoker, 2005","65","22.2","25.4","19.1","",
"11","Prince Edward Island","Determinants of health","   Low 95% confidence interval","","19.7","21.9","16.1","",
"11","Prince Edward Island","Determinants of health","   High 95% confidence interval","","24.6","28.9","22.1","",
"11","Prince Edward Island","Determinants of health","Physical activity, 2005","66","43.3","44","42.6","",
"11","Prince Edward Island","Determinants of health","   Low 95% confidence interval","","40.5","39.9","39","",
"11","Prince Edward Island","Determinants of health","   High 95% confidence interval","","46.1","48.1","46.3","",
"11","Prince Edward Island","Determinants of health","Life stress, 2005","67","17.6","15.9","19.2","",
"11","Prince Edward Island","Determinants of health","   Low 95% confidence interval","","15.3","12.7","15.8","",
"11","Prince Edward Island","Determinants of health","   High 95% confidence interval","","19.9","19","22.6","",
"11","Prince Edward Island","Determinants of health","Sense of community belonging, 2005","68","73.7","72.7","74.6","",
"11","Prince Edward Island","Determinants of health","   Low 95% confidence interval","","71.1","68.8","71.3","",
"11","Prince Edward Island","Determinants of health","   High 95% confidence interval","","76.4","76.6","78","",
"11","Prince Edward Island","Health system","Mammography, 2005","69","","","41.9","",
"11","Prince Edward Island","Health system","   Low 95% confidence interval","","","","35.1","",
"11","Prince Edward Island","Health system","   High 95% confidence interval","","","","48.7","",
"11","Prince Edward Island","Health system","Influenza immunization, 2005","70","29.8","26.8","32.6","",
"11","Prince Edward Island","Health system","   Low 95% confidence interval","","27.3","23.1","29.1","",
"11","Prince Edward Island","Health system","   High 95% confidence interval","","32.3","30.5","36","",
"11","Prince Edward Island","Health system","Has a regular medical doctor, 2005","71","89.7","86.9","92.3","",
"11","Prince Edward Island","Health system","   Low 95% confidence interval","","88.1","84.3","90.4","",
"11","Prince Edward Island","Health system","   High 95% confidence interval","","91.3","89.5","94.2","",
"12","Nova Scotia","Population and Dwelling Counts","Population in 2001","1","908007","","","",
"12","Nova Scotia","Population and Dwelling Counts"," Population in 1996","2","909282","","","",
"12","Nova Scotia","Population and Dwelling Counts"," 1996 to 2001 population change (%)","","-0.1","","","",
"12","Nova Scotia","Population and Dwelling Counts"," Total private dwellings","","403819","","","",
"12","Nova Scotia","Population and Dwelling Counts"," Population density per square kilometre","","17.2","","","",
"12","Nova Scotia","Population and Dwelling Counts"," Land area (square km)","","52917.43","","","",
"12","Nova Scotia","Age Characteristics of the Population","Total - All persons","3","908005","439085","468920","",
"12","Nova Scotia","Age Characteristics of the Population","   Age 0-4","","47455","24325","23135","",
"12","Nova Scotia","Age Characteristics of the Population","   Age 5-14","","117570","59840","57730","",
"12","Nova Scotia","Age Characteristics of the Population","   Age 15-19","","61750","31560","30190","",
"12","Nova Scotia","Age Characteristics of the Population","   Age 20-24","","56180","27370","28815","",
"12","Nova Scotia","Age Characteristics of the Population","   Age 25-44","","267640","129380","138255","",
"12","Nova Scotia","Age Characteristics of the Population","   Age 45-54","","138280","67835","70440","",
"12","Nova Scotia","Age Characteristics of the Population","   Age 55-64","","92565","45545","47020","",
"12","Nova Scotia","Age Characteristics of the Population","   Age 65-74","","66650","31165","35485","",
"12","Nova Scotia","Age Characteristics of the Population","   Age 75-84","","44410","17495","26915","",
"12","Nova Scotia","Age Characteristics of the Population","   Age 85 and over","","15505","4575","10930","",
"12","Nova Scotia","Age Characteristics of the Population"," Median age of the population","","38.8","38","39.5","",
"12","Nova Scotia","Age Characteristics of the Population"," % of the population ages 15 and over","","81.8","80.8","82.8","",
"12","Nova Scotia","Common-law Status","Total - Population 15 years and over","4","742980","354925","388060","",
"12","Nova Scotia","Common-law Status","   Not in a common-law relationship","","684185","325570","358615","",
"12","Nova Scotia","Common-law Status","   In a common-law relationship","","58800","29355","29445","",
"12","Nova Scotia","Legal Marital Status","Total - Population 15 years and over","5","742980","354925","388060","",
"12","Nova Scotia","Legal Marital Status","   Single","6","230960","120760","110195","",
"12","Nova Scotia","Legal Marital Status","   Married","7","381415","190695","190720","",
"12","Nova Scotia","Legal Marital Status","   Separated","8","24915","11185","13725","",
"12","Nova Scotia","Legal Marital Status","   Divorced","9","51945","22590","29360","",
"12","Nova Scotia","Legal Marital Status","   Widowed","10","53750","9695","44055","",
"12","Nova Scotia","Language(s) First Learned and Still Understood","Total - All persons","19","897565","435115","462455","",
"12","Nova Scotia","Language(s) First Learned and Still Understood","   English only","","832655","403615","429040","",
"12","Nova Scotia","Language(s) First Learned and Still Understood","   French only","","34025","16305","17720","",
"12","Nova Scotia","Language(s) First Learned and Still Understood","   Both English and French","","2560","1195","1365","",
"12","Nova Scotia","Language(s) First Learned and Still Understood","   Other languages","20","28330","13995","14330","",
"12","Nova Scotia","Mobility Status - Place of Residence 1 Year Ago","Total population 1 year and over","21","888620","430480","458140","",
"12","Nova Scotia","Mobility Status - Place of Residence 1 Year Ago","   Lived at the same address 1 year ago","","772155","374555","397595","",
"12","Nova Scotia","Mobility Status - Place of Residence 1 Year Ago","   Lived within the same province/territory 1 year ago, but changed address","","96530","46090","50445","",
"12","Nova Scotia","Mobility Status - Place of Residence 1 Year Ago","   Lived in a different province/territory or country 1 year ago","","19930","9830","10100","",
"12","Nova Scotia","Mobility Status - Place of Residence 5 Years Ago","Total population 5 years and over","22","849765","410430","439330","",
"12","Nova Scotia","Mobility Status - Place of Residence 5 Years Ago","   Lived at the same address 5 years ago","","543440","264285","279155","",
"12","Nova Scotia","Mobility Status - Place of Residence 5 Years Ago","   Lived within the same province/territory 5 years ago, but changed address","","244020","115905","128120","",
"12","Nova Scotia","Mobility Status - Place of Residence 5 Years Ago","   Lived in a different province/territory or country 5 years ago","","62305","30240","32060","",
"12","Nova Scotia","Immigration Characteristics","Total - All persons","","897570","435115","462455","",
"12","Nova Scotia","Immigration Characteristics","   Canadian-born population","23","853655","413745","439910","",
"12","Nova Scotia","Immigration Characteristics","   Foreign-born population","24","41320","19905","21415","",
"12","Nova Scotia","Immigration Characteristics","      Immigrated before 1991","","31030","14965","16060","",
"12","Nova Scotia","Immigration Characteristics","      Immigrated between 1991 and 2001","25","10285","4935","5350","",
"12","Nova Scotia","Immigration Characteristics","   Non-permanent residents","26","2595","1465","1135","",
"12","Nova Scotia","Aboriginal Population","Total - All persons","","897570","435115","462455","",
"12","Nova Scotia","Aboriginal Population","   Aboriginal identity population","27","17010","8320","8690","",
"12","Nova Scotia","Aboriginal Population","   Non-Aboriginal population","","880555","426795","453765","",
"12","Nova Scotia","Visible Minority Status","Total population by visible minority groups","","897570","435115","462455","",
"12","Nova Scotia","Visible Minority Status","   Visible minority population","31","34525","16660","17870","",
"12","Nova Scotia","Visible Minority Status","      Chinese","","3285","1615","1670","",
"12","Nova Scotia","Visible Minority Status","      South Asian","","2895","1540","1350","",
"12","Nova Scotia","Visible Minority Status","      Black","","19670","9155","10515","",
"12","Nova Scotia","Visible Minority Status","      Filipino","","655","230","425","",
"12","Nova Scotia","Visible Minority Status","      Latin American","","520","225","300","",
"12","Nova Scotia","Visible Minority Status","      Southeast Asian","","795","470","320","",
"12","Nova Scotia","Visible Minority Status","      Arab","","3610","1925","1685","",
"12","Nova Scotia","Visible Minority Status","      West Asian","","385","185","200","",
"12","Nova Scotia","Visible Minority Status","      Korean","","585","275","305","",
"12","Nova Scotia","Visible Minority Status","      Japanese","","420","165","250","",
"12","Nova Scotia","Visible Minority Status","      Visible minority, n.i.e","28","1165","595","570","",
"12","Nova Scotia","Visible Minority Status","      Multiple visible minorities","29","535","270","270","",
"12","Nova Scotia","Visible Minority Status","   All others","30","863045","418455","444585","",
"12","Nova Scotia","Religion","Total - Religion","","897570","435115","462455","",
"12","Nova Scotia","Religion","   Catholic","57","328695","157150","171550","",
"12","Nova Scotia","Religion","   Protestant","","438155","206175","231980","",
"12","Nova Scotia","Religion","   Christian Orthodox","","3580","1830","1755","",
"12","Nova Scotia","Religion","   Christian, n.i.e.","58","10100","5170","4935","",
"12","Nova Scotia","Religion","   Muslim","","3545","1905","1650","",
"12","Nova Scotia","Religion","   Jewish","","2120","985","1130","",
"12","Nova Scotia","Religion","   Buddhist","","1735","860","875","",
"12","Nova Scotia","Religion","   Hindu","","1235","610","625","",
"12","Nova Scotia","Religion","   Sikh","","270","155","115","",
"12","Nova Scotia","Religion","   Eastern religions","59","565","320","245","",
"12","Nova Scotia","Religion","   Other religions","60","1155","490","660","",
"12","Nova Scotia","Religion","   No religious affiliation","61","106405","59475","46930","",
"12","Nova Scotia","School Attendance","Total population 15 years and over attending school full time","","82685","40080","42605","",
"12","Nova Scotia","School Attendance","   Age group 15-19 attending full time","50","46965","23730","23235","",
"12","Nova Scotia","School Attendance","   Age group 20-24 attending full time","","22375","10135","12240","",
"12","Nova Scotia","School Attendance","Total population 15 years and over attending school part time","","21195","9520","11675","",
"12","Nova Scotia","School Attendance","   Age group 15-19 attending part time","50","1070","590","480","",
"12","Nova Scotia","School Attendance","   Age group 20-24 attending part time","","3165","1640","1525","",
"12","Nova Scotia","Highest Level of Schooling","Total population aged 20-34","","170615","82220","88395","",
"12","Nova Scotia","Highest Level of Schooling","   % of the population aged 20-34 with less than a high school graduation certificate","","16.1","19.1","13.4","",
"12","Nova Scotia","Highest Level of Schooling","   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary","46","28.3","28.9","27.7","",
"12","Nova Scotia","Highest Level of Schooling","   % of the population aged 20-34 with a trades certificate or diploma","","13.9","17.1","11","",
"12","Nova Scotia","Highest Level of Schooling","   % of the population aged 20-34 with a college certificate or diploma","47","18.9","16","21.6","",
"12","Nova Scotia","Highest Level of Schooling","   % of the population aged 20-34 with a university certificate, diploma or degree","","22.8","18.9","26.3","",
"12","Nova Scotia","Highest Level of Schooling","Total population aged 35-44","","151650","73475","78175","",
"12","Nova Scotia","Highest Level of Schooling","   % of the population aged 35-44 with less than a high school graduation certificate","","23","24.8","21.3","",
"12","Nova Scotia","Highest Level of Schooling","   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary","46","19.1","18.1","20","",
"12","Nova Scotia","Highest Level of Schooling","   % of the population aged 35-44 with a trades certificate or diploma","","18.9","24.2","14","",
"12","Nova Scotia","Highest Level of Schooling","   % of the population aged 35-44 with a college certificate or diploma","47","19.4","15.1","23.5","",
"12","Nova Scotia","Highest Level of Schooling","   % of the population aged 35-44 with a university certificate, diploma or degree","","19.6","17.8","21.2","",
"12","Nova Scotia","Highest Level of Schooling","Total population aged 45-64","","229300","112390","116905","",
"12","Nova Scotia","Highest Level of Schooling","   % of the population aged 45-64 with less than a high school graduation certificate","","33.7","33.6","33.8","",
"12","Nova Scotia","Highest Level of Schooling","   % of the population aged 45-64 with a high school graduation certificate and/or some postsecondary","46","16","14.8","17.1","",
"12","Nova Scotia","Highest Level of Schooling","   % of the population aged 45-64 with a trades certificate or diploma","","17","21.9","12.2","",
"12","Nova Scotia","Highest Level of Schooling","   % of the population aged 45-64 with a college certificate or diploma","47","15.2","11.2","19.1","",
"12","Nova Scotia","Highest Level of Schooling","   % of the population aged 45-64 with a university certificate, diploma or degree","","18.1","18.5","17.7","",
"12","Nova Scotia","Earnings in 2000"," All persons with earnings (counts)","48","468830","246110","222720","",
"12","Nova Scotia","Earnings in 2000"," Average earnings (all persons with earnings ($))","","26632","32328","20338","",
"12","Nova Scotia","Earnings in 2000"," Worked full year, full time (counts)","49","234950","135960","98990","R",
"12","Nova Scotia","Earnings in 2000"," Average earnings (worked full year, full time ($))","","37872","43166","30601","",
"12","Nova Scotia","Income in 2000","Persons 15 years of age and over with income","53","691585","","","",
"12","Nova Scotia","Income in 2000","Median total income of persons 15 years of age and over ($)","54","18735","","","",
"12","Nova Scotia","Income in 2000","Composition of total income (100%)","62","100","","","",
"12","Nova Scotia","Income in 2000","   Earnings - % of income","","71.4","","","",
"12","Nova Scotia","Income in 2000","   Government transfers - % of income","","16.1","","","",
"12","Nova Scotia","Income in 2000","   Other money - % of income","","12.5","","","",
"12","Nova Scotia","Language Used Most Often at Work","Total - Population 15 years and over who worked since 2000","44","485595","254855","230740","",
"12","Nova Scotia","Language Used Most Often at Work","   English","","473965","249320","224645","",
"12","Nova Scotia","Language Used Most Often at Work","   French","","7355","3525","3825","",
"12","Nova Scotia","Language Used Most Often at Work","   Non-official language","","1545","810","735","",
"12","Nova Scotia","Language Used Most Often at Work","   English and French","","2090","950","1140","",
"12","Nova Scotia","Language Used Most Often at Work","   English and non-official language","","595","235","360","",
"12","Nova Scotia","Language Used Most Often at Work","   French and non-official language","","10","0","10","",
"12","Nova Scotia","Language Used Most Often at Work","   English, French and non-official language","","35","15","25","",
"12","Nova Scotia","Place of Work Status","Employed labour force 15 years and over","32","402290","211465","190830","",
"12","Nova Scotia","Place of Work Status","   Worked at home","","26990","13690","13295","",
"12","Nova Scotia","Place of Work Status","   Worked outside Canada","","2265","1755","510","",
"12","Nova Scotia","Place of Work Status","   No fixed workplace address","","40765","32915","7850","",
"12","Nova Scotia","Place of Work Status","   Worked at usual place","","332280","163100","169180","",
"12","Nova Scotia","Mode of Transportation to Work","Total -All modes","33","373045","196020","177030","",
"12","Nova Scotia","Mode of Transportation to Work","   Car, truck, van, as driver","","280365","154420","125945","",
"12","Nova Scotia","Mode of Transportation to Work","   Car, truck, van, as passenger","","35870","14985","20880","",
"12","Nova Scotia","Mode of Transportation to Work","   Public transit","","18020","7655","10360","",
"12","Nova Scotia","Mode of Transportation to Work","   Walked or bicycled","","33130","15265","17865","",
"12","Nova Scotia","Mode of Transportation to Work","   Other method","","5665","3690","1975","",
"12","Nova Scotia","Unpaid Work"," Persons reporting hours of unpaid work","34","659480","306020","353455","",
"12","Nova Scotia","Unpaid Work"," Persons reporting hours of unpaid housework","35","650310","300065","350245","",
"12","Nova Scotia","Unpaid Work"," Persons reporting hours looking after children, without pay","36","268755","114540","154215","",
"12","Nova Scotia","Unpaid Work"," Persons reporting hours of unpaid care or assistance to seniors","37","135240","54200","81040","",
"12","Nova Scotia","Labour Force Indicators"," Participation rate","38","61.6","68","55.8","",
"12","Nova Scotia","Labour Force Indicators"," Employment rate","39","54.9","60.3","50","",
"12","Nova Scotia","Labour Force Indicators"," Unemployment rate","40","10.9","11.3","10.4","",
"12","Nova Scotia","Industry","Total - Experienced labour force","41","442425","234445","207985","",
"12","Nova Scotia","Industry","   Agriculture and other resource-based industries","","29000","23600","5405","",
"12","Nova Scotia","Industry","   Manufacturing and construction industries","","70955","55845","15105","",
"12","Nova Scotia","Industry","   Wholesale and retail trade","","71085","36020","35070","",
"12","Nova Scotia","Industry","   Finance and real estate","","20620","8140","12480","",
"12","Nova Scotia","Industry","   Health and education","","80700","19660","61040","",
"12","Nova Scotia","Industry","   Business services","","70270","42210","28065","",
"12","Nova Scotia","Industry","   Other services","","99790","48970","50820","",
"12","Nova Scotia","Occupation","Total - Experienced labour force","41","442420","234440","207980","",
"12","Nova Scotia","Occupation","   Management occupations","","42305","27020","15290","",
"12","Nova Scotia","Occupation","   Business, finance and administration occupations","","70735","18210","52525","",
"12","Nova Scotia","Occupation","   Natural and applied sciences and related occupations","","22580","18505","4080","",
"12","Nova Scotia","Occupation","   Health occupations","","26850","5090","21760","",
"12","Nova Scotia","Occupation","   Social science, education, government service and religion","","33375","12175","21205","",
"12","Nova Scotia","Occupation","   Art, culture, recreation and sport","","11125","4650","6475","",
"12","Nova Scotia","Occupation","   Sales and service occupations","","120290","48785","71505","",
"12","Nova Scotia","Occupation","   Trades, transport and equipment operators and related occupations","","66100","63090","3010","",
"12","Nova Scotia","Occupation","   Occupations unique to primary industry","","24825","20970","3855","",
"12","Nova Scotia","Occupation","   Occupations unique to processing, manufacturing and utilities","","24240","15960","8290","",
"12","Nova Scotia","Selected Family Characteristics","Total number of families","","262905","","","",
"12","Nova Scotia","Selected Family Characteristics","   Number of married-couple families","","188805","","","",
"12","Nova Scotia","Selected Family Characteristics","   Average number of persons in married-couple families","","3","","","",
"12","Nova Scotia","Selected Family Characteristics","   Number of common-law couple families","11","29965","","","",
"12","Nova Scotia","Selected Family Characteristics","   Average number of persons in common-law-couple families","11","2.7","","","",
"12","Nova Scotia","Selected Family Characteristics","   Number of lone-parent families","12","44135","","","",
"12","Nova Scotia","Selected Family Characteristics","   Average number of persons in lone-parent families","12","2.5","","","",
"12","Nova Scotia","Selected Family Characteristics","   Number of female lone-parent families","12","36695","","","",
"12","Nova Scotia","Selected Family Characteristics","   Average number of persons in female lone-parent families","12","2.5","","","",
"12","Nova Scotia","Selected Family Characteristics","   Number of male lone-parent families","12","7440","","","",
"12","Nova Scotia","Selected Family Characteristics","   Average number of persons in male lone-parent families","12","2.4","","","",
"12","Nova Scotia","Selected Family Characteristics","Median family income, 2000 ($) - All census families","51","46523","","","",
"12","Nova Scotia","Selected Family Characteristics","   Median family income, 2000 ($) - Couple families","52","51641","","","",
"12","Nova Scotia","Selected Family Characteristics","   Median family income, 2000 ($) - Lone-parent families","","23021","","","",
"12","Nova Scotia","Selected Household Characteristics","Total - All private households","","360020","","","",
"12","Nova Scotia","Selected Household Characteristics","   Households containing a couple (married or common-law) with children","13","104465","","","",
"12","Nova Scotia","Selected Household Characteristics","   Households containing a couple (married or common-law) without children","14","109070","","","",
"12","Nova Scotia","Selected Household Characteristics","   One-person households","","89005","","","",
"12","Nova Scotia","Selected Household Characteristics","   Other household types","15","57485","","","",
"12","Nova Scotia","Selected Household Characteristics","Median household income, 2000 ($) - All households","","39908","","","",
"12","Nova Scotia","Selected Household Characteristics","   Median household income, 2000 ($) - One-person households","","17882","","","",
"12","Nova Scotia","Selected Household Characteristics","   Median household income, 2000 ($) - Two-or-more-persons households","","48042","","","",
"12","Nova Scotia","Selected Household Characteristics","Number of rented dwellings","55","103305","","","",
"12","Nova Scotia","Selected Household Characteristics","   Average gross monthly payments for rented dwellings ($)","","590","","","",
"12","Nova Scotia","Selected Household Characteristics","Number of owner-occupied dwellings","56","252150","","","",
"12","Nova Scotia","Selected Household Characteristics","   Average monthly payments for owner-occupied dwellings ($)","","633","","","",
"12","Nova Scotia","Selected Occupied Private Dwelling Characteristics","Total number of dwellings","16","360020","","","",
"12","Nova Scotia","Selected Occupied Private Dwelling Characteristics","   Number of owned dwellings","17","254720","","","",
"12","Nova Scotia","Selected Occupied Private Dwelling Characteristics","   Number of rented dwellings","18","103655","","","",
"12","Nova Scotia","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed before 1991","","311370","","","",
"12","Nova Scotia","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed between 1991 and 2001","","48650","","","",
"12","Nova Scotia","Selected Occupied Private Dwelling Characteristics","   Average value of dwelling ($)","","101515","","","",
"12","Nova Scotia","Health Status","Self-rated health, 2005","62","57.7","56.2","59.1","",
"12","Nova Scotia","Health Status","   Low 95% confidence interval","","55.8","53.4","56.6","",
"12","Nova Scotia","Health Status","   High 95% confidence interval","","59.6","59","61.6","",
"12","Nova Scotia","Health Status","Adult obesity, 2005","63","20.7","20.8","20.6","",
"12","Nova Scotia","Health Status","   Low 95% confidence interval","","19.1","18.5","18.4","",
"12","Nova Scotia","Health Status","   High 95% confidence interval","","22.3","23.1","22.8","",
"12","Nova Scotia","Health Status","Self-rated mental health, 2005","64","70.9","70.4","71.4","",
"12","Nova Scotia","Health Status","   Low 95% confidence interval","","69.2","68","69","",
"12","Nova Scotia","Health Status","   High 95% confidence interval","","72.6","72.8","73.8","",
"12","Nova Scotia","Determinants of health","Current smoker, 2005","65","22.6","23.7","21.6","",
"12","Nova Scotia","Determinants of health","   Low 95% confidence interval","","21","21.4","19.6","",
"12","Nova Scotia","Determinants of health","   High 95% confidence interval","","24.3","26.1","23.6","",
"12","Nova Scotia","Determinants of health","Physical activity, 2005","66","48","49.7","46.4","",
"12","Nova Scotia","Determinants of health","   Low 95% confidence interval","","46.2","47","43.9","",
"12","Nova Scotia","Determinants of health","   High 95% confidence interval","","49.7","52.3","48.9","",
"12","Nova Scotia","Determinants of health","Life stress, 2005","67","20.9","18","23.5","",
